customer_id,clicks,impressions
602cfab1d7768d79aa6629b4 ,10 ,106 
602cfab1d7768d79aa6629b4 ,11 ,58 
602cfab1d7768d79aa6629b4 ,5 ,36 
602cfab1d7768d79aa6629b4 ,11 ,133 
602cfab1d7768d79aa6629b4 ,4 ,124 
602cfab1d7768d79aa6629b4 ,12 ,109 
602cfab1d7768d79aa6629b4 ,13 ,97 
602cfab1d7768d79aa6629b4 ,4 ,100 
602cfab1d7768d79aa6629b4 ,14 ,146 
602cfab1d7768d79aa6629b4 ,11 ,125 
602cfab1d7768d79aa6629b4 ,11 ,148 
602cfab1d7768d79aa6629b4 ,10 ,80 
602cfab1d7768d79aa6629b4 ,10 ,101 
602cfab1d7768d79aa6629b4 ,9 ,102 
602cfab1d7768d79aa6629b4 ,12 ,57 
602cfab1d7768d79aa6629b4 ,12 ,77 
602cfab1d7768d79aa6629b4 ,10 ,76 
602cfab1d7768d79aa6629b4 ,8 ,56 
602cfab1d7768d79aa6629b4 ,13 ,57 
602cfab1d7768d79aa6629b4 ,11 ,48 
602cfab1d7768d79aa6629b4 ,9 ,47 
602cfab1d7768d79aa6629b4 ,15 ,73 
602cfab1d7768d79aa6629b4 ,13 ,62 
602cfab1d7768d79aa6629b4 ,12 ,76 
602cfab1d7768d79aa6629b4 ,11 ,72 
602cfab1d7768d79aa6629b4 ,11 ,66 
602cfab1d7768d79aa6629b4 ,1 ,4 
602cfab1d7768d79aa6629b4 ,12 ,88 
602cfab1d7768d79aa6629b4 ,7 ,88 
602cfab1d7768d79aa6629b4 ,10 ,138 
602cfab1d7768d79aa6629b4 ,10 ,124 
602cfab1d7768d79aa6629b4 ,13 ,93 
602cfab1d7768d79aa6629b4 ,13 ,65 
602cfab1d7768d79aa6629b4 ,10 ,77 
602cfab1d7768d79aa6629b4 ,9 ,88 
602cfab1d7768d79aa6629b4 ,7 ,126 
602cfab1d7768d79aa6629b4 ,11 ,107 
602cfab1d7768d79aa6629b4 ,10 ,66 
602cfab1d7768d79aa6629b4 ,2 ,59 
602cfab1d7768d79aa6629b4 ,15 ,86 
602cfab1d7768d79aa6629b4 ,11 ,103 
602cfab1d7768d79aa6629b4 ,8 ,99 
602cfab1d7768d79aa6629b4 ,10 ,99 
602cfab1d7768d79aa6629b4 ,12 ,53 
602cfab1d7768d79aa6629b4 ,11 ,79 
602cfab1d7768d79aa6629b4 ,12 ,111 
602cfab1d7768d79aa6629b4 ,11 ,121 
602cfab1d7768d79aa6629b4 ,1 ,11 
602cfab1d7768d79aa6629b4 ,11 ,96 
602cfab1d7768d79aa6629b4 ,5 ,89 
602cfab1d7768d79aa6629b4 ,13 ,162 
602cfab1d7768d79aa6629b4 ,11 ,97 
602cfab1d7768d79aa6629b4 ,8 ,69 
602cfab1d7768d79aa6629b4 ,10 ,116 
602cfab1d7768d79aa6629b4 ,10 ,126 
602cfab1d7768d79aa6629b4 ,12 ,94 
602cfab1d7768d79aa6629b4 ,12 ,91 
602cfab1d7768d79aa6629b4 ,11 ,50 
602cfab1d7768d79aa6629b4 ,9 ,119 
602cfab1d7768d79aa6629b4 ,15 ,104 
602cfab1d7768d79aa6629b4 ,14 ,91 
602cfab1d7768d79aa6629b4 ,17 ,60 
602cfab1d7768d79aa6629b4 ,13 ,94 
602cfab1d7768d79aa6629b4 ,10 ,109 
602cfab1d7768d79aa6629b4 ,14 ,92 
602cfab1d7768d79aa6629b4 ,9 ,80 
602cfab1d7768d79aa6629b4 ,9 ,52 
602cfab1d7768d79aa6629b4 ,2 ,86 
602cfab1d7768d79aa6629b4 ,10 ,101 
602cfab1d7768d79aa6629b4 ,16 ,183 
602cfab1d7768d79aa6629b4 ,13 ,119 
602cfab1d7768d79aa6629b4 ,8 ,129 
602cfab1d7768d79aa6629b4 ,14 ,116 
602cfab1d7768d79aa6629b4 ,5 ,41 
602cfab1d7768d79aa6629b4 ,13 ,90 
602cfab1d7768d79aa6629b4 ,17 ,148 
602cfab1d7768d79aa6629b4 ,8 ,42 
602cfab1d7768d79aa6629b4 ,15 ,72 
602cfab1d7768d79aa6629b4 ,13 ,81 
602cfab1d7768d79aa6629b4 ,7 ,36 
602cfab1d7768d79aa6629b4 ,11 ,90 
602cfab1d7768d79aa6629b4 ,10 ,116 
602cfab1d7768d79aa6629b4 ,12 ,93 
602cfab1d7768d79aa6629b4 ,14 ,77 
602cfab1d7768d79aa6629b4 ,4 ,64 
602cfab1d7768d79aa6629b4 ,10 ,176 
602cfab1d7768d79aa6629b4 ,10 ,162 
602cfab1d7768d79aa6629b4 ,11 ,118 
602cfab1d7768d79aa6629b4 ,10 ,89 
602cfab1d7768d79aa6629b4 ,12 ,88 
602cfab1d7768d79aa6629b4 ,10 ,129 
602cfab1d7768d79aa6629b4 ,8 ,61 
602cfab1d7768d79aa6629b4 ,8 ,52 
602cfab1d7768d79aa6629b4 ,10 ,72 
602cfab1d7768d79aa6629b4 ,12 ,59 
602cfab1d7768d79aa6629b4 ,9 ,69 
602cfab1d7768d79aa6629b4 ,8 ,46 
602cfab1d7768d79aa6629b4 ,12 ,64 
602cfab1d7768d79aa6629b4 ,11 ,93 
602cfab1d7768d79aa6629b4 ,13 ,78 
602cfab1d7768d79aa6629b4 ,7 ,73 
602cfab1d7768d79aa6629b4 ,12 ,104 
602cfab1d7768d79aa6629b4 ,8 ,97 
602cfab1d7768d79aa6629b4 ,12 ,112 
602cfab1d7768d79aa6629b4 ,13 ,78 
602cfab1d7768d79aa6629b4 ,14 ,113 
602cfab1d7768d79aa6629b4 ,7 ,47 
602cfab1d7768d79aa6629b4 ,8 ,47 
602cfab1d7768d79aa6629b4 ,9 ,54 
602cfab1d7768d79aa6629b4 ,8 ,75 
602cfab1d7768d79aa6629b4 ,9 ,73 
602cfab1d7768d79aa6629b4 ,13 ,89 
602cfab1d7768d79aa6629b4 ,12 ,95 
602cfab1d7768d79aa6629b4 ,13 ,105 
602cfab1d7768d79aa6629b4 ,13 ,121 
602cfab1d7768d79aa6629b4 ,13 ,79 
602cfab1d7768d79aa6629b4 ,10 ,87 
602cfab1d7768d79aa6629b4 ,9 ,187 
602cfab1d7768d79aa6629b4 ,10 ,99 
602cfab1d7768d79aa6629b4 ,10 ,141 
602cfab1d7768d79aa6629b4 ,9 ,80 
602cfab1d7768d79aa6629b4 ,10 ,81 
602cfab1d7768d79aa6629b4 ,5 ,47 
602cfab1d7768d79aa6629b4 ,10 ,42 
602cfab1d7768d79aa6629b4 ,12 ,89 
602cfab1d7768d79aa6629b4 ,14 ,200 
602cfab1d7768d79aa6629b4 ,5 ,53 
602cfab1d7768d79aa6629b4 ,5 ,79 
602cfab1d7768d79aa6629b4 ,11 ,83 
602cfab1d7768d79aa6629b4 ,13 ,80 
602cfab1d7768d79aa6629b4 ,13 ,88 
602cfab1d7768d79aa6629b4 ,12 ,95 
602cfab1d7768d79aa6629b4 ,12 ,109 
602cfab1d7768d79aa6629b4 ,12 ,119 
602cfab1d7768d79aa6629b4 ,9 ,111 
602cfab1d7768d79aa6629b4 ,14 ,119 
602cfab1d7768d79aa6629b4 ,8 ,125 
602cfab1d7768d79aa6629b4 ,13 ,100 
602cfab1d7768d79aa6629b4 ,14 ,267 
602cfab1d7768d79aa6629b4 ,8 ,96 
602cfab1d7768d79aa6629b4 ,17 ,87 
602cfab1d7768d79aa6629b4 ,4 ,63 
602cfab1d7768d79aa6629b4 ,15 ,105 
602cfab1d7768d79aa6629b4 ,14 ,97 
602cfab1d7768d79aa6629b4 ,12 ,196 
602cfab1d7768d79aa6629b4 ,11 ,94 
602cfab1d7768d79aa6629b4 ,6 ,74 
602cfab1d7768d79aa6629b4 ,15 ,85 
602cfab1d7768d79aa6629b4 ,15 ,112 
602cfab1d7768d79aa6629b4 ,12 ,84 
602cfab1d7768d79aa6629b4 ,9 ,78 
602cfab1d7768d79aa6629b4 ,11 ,99 
602cfab1d7768d79aa6629b4 ,12 ,108 
602cfab1d7768d79aa6629b4 ,17 ,207 
602cfab1d7768d79aa6629b4 ,6 ,58 
602cfab1d7768d79aa6629b4 ,9 ,62 
602cfab1d7768d79aa6629b4 ,13 ,62 
602cfab1d7768d79aa6629b4 ,14 ,50 
602cfab1d7768d79aa6629b4 ,12 ,108 
602cfab1d7768d79aa6629b4 ,11 ,170 
602cfab1d7768d79aa6629b4 ,9 ,76 
604752a9861a02467a27c054 ,45 ,203 
604752a9861a02467a27c054 ,43 ,183 
604752a9861a02467a27c054 ,49 ,257 
604752a9861a02467a27c054 ,24 ,104 
604752a9861a02467a27c054 ,34 ,130 
604752a9861a02467a27c054 ,24 ,140 
604752a9861a02467a27c054 ,22 ,122 
604752a9861a02467a27c054 ,40 ,344 
604752a9861a02467a27c054 ,26 ,152 
604752a9861a02467a27c054 ,32 ,122 
604752a9861a02467a27c054 ,26 ,113 
604752a9861a02467a27c054 ,31 ,169 
604752a9861a02467a27c054 ,68 ,228 
604752a9861a02467a27c054 ,53 ,239 
604752a9861a02467a27c054 ,78 ,227 
604752a9861a02467a27c054 ,49 ,172 
604752a9861a02467a27c054 ,29 ,135 
604752a9861a02467a27c054 ,39 ,174 
604752a9861a02467a27c054 ,49 ,219 
604752a9861a02467a27c054 ,49 ,209 
604752a9861a02467a27c054 ,49 ,229 
604752a9861a02467a27c054 ,46 ,264 
604752a9861a02467a27c054 ,38 ,173 
604752a9861a02467a27c054 ,32 ,208 
604752a9861a02467a27c054 ,50 ,192 
604752a9861a02467a27c054 ,52 ,229 
604752a9861a02467a27c054 ,57 ,257 
604752a9861a02467a27c054 ,21 ,129 
604752a9861a02467a27c054 ,28 ,127 
604752a9861a02467a27c054 ,37 ,196 
604752a9861a02467a27c054 ,47 ,239 
604752a9861a02467a27c054 ,29 ,210 
604752a9861a02467a27c054 ,30 ,170 
604752a9861a02467a27c054 ,39 ,182 
604752a9861a02467a27c054 ,35 ,199 
604752a9861a02467a27c054 ,23 ,127 
604752a9861a02467a27c054 ,21 ,110 
604752a9861a02467a27c054 ,35 ,169 
604752a9861a02467a27c054 ,30 ,160 
604752a9861a02467a27c054 ,56 ,227 
604752a9861a02467a27c054 ,59 ,230 
604752a9861a02467a27c054 ,33 ,168 
604752a9861a02467a27c054 ,85 ,269 
604752a9861a02467a27c054 ,82 ,223 
604752a9861a02467a27c054 ,80 ,246 
604752a9861a02467a27c054 ,68 ,189 
604752a9861a02467a27c054 ,51 ,164 
604752a9861a02467a27c054 ,161 ,426 
604752a9861a02467a27c054 ,87 ,274 
604752a9861a02467a27c054 ,70 ,196 
604752a9861a02467a27c054 ,57 ,144 
604752a9861a02467a27c054 ,103 ,337 
604752a9861a02467a27c054 ,154 ,490 
604752a9861a02467a27c054 ,59 ,173 
604752a9861a02467a27c054 ,50 ,168 
604752a9861a02467a27c054 ,56 ,241 
604752a9861a02467a27c054 ,61 ,203 
604752a9861a02467a27c054 ,24 ,149 
604752a9861a02467a27c054 ,29 ,162 
604752a9861a02467a27c054 ,53 ,182 
604752a9861a02467a27c054 ,47 ,163 
604752a9861a02467a27c054 ,38 ,130 
604752a9861a02467a27c054 ,55 ,175 
604752a9861a02467a27c054 ,47 ,165 
604752a9861a02467a27c054 ,59 ,257 
604752a9861a02467a27c054 ,38 ,152 
604752a9861a02467a27c054 ,32 ,126 
604752a9861a02467a27c054 ,49 ,154 
604752a9861a02467a27c054 ,37 ,139 
604752a9861a02467a27c054 ,64 ,217 
604752a9861a02467a27c054 ,58 ,218 
604752a9861a02467a27c054 ,49 ,264 
604752a9861a02467a27c054 ,55 ,216 
604752a9861a02467a27c054 ,42 ,135 
604752a9861a02467a27c054 ,50 ,136 
604752a9861a02467a27c054 ,26 ,106 
604752a9861a02467a27c054 ,59 ,218 
604752a9861a02467a27c054 ,47 ,189 
604752a9861a02467a27c054 ,37 ,140 
604752a9861a02467a27c054 ,66 ,192 
604752a9861a02467a27c054 ,30 ,114 
604752a9861a02467a27c054 ,44 ,147 
604752a9861a02467a27c054 ,40 ,185 
604752a9861a02467a27c054 ,50 ,173 
604752a9861a02467a27c054 ,53 ,218 
604752a9861a02467a27c054 ,68 ,203 
604752a9861a02467a27c054 ,50 ,179 
604752a9861a02467a27c054 ,28 ,103 
604752a9861a02467a27c054 ,34 ,131 
604752a9861a02467a27c054 ,58 ,240 
604752a9861a02467a27c054 ,34 ,175 
604752a9861a02467a27c054 ,30 ,218 
604752a9861a02467a27c054 ,38 ,207 
604752a9861a02467a27c054 ,36 ,176 
604752a9861a02467a27c054 ,40 ,170 
604752a9861a02467a27c054 ,30 ,137 
604752a9861a02467a27c054 ,49 ,159 
604752a9861a02467a27c054 ,45 ,226 
604752a9861a02467a27c054 ,60 ,218 
604752a9861a02467a27c054 ,51 ,180 
604752a9861a02467a27c054 ,55 ,189 
604752a9861a02467a27c054 ,56 ,185 
604752a9861a02467a27c054 ,21 ,87 
604752a9861a02467a27c054 ,20 ,58 
604752a9861a02467a27c054 ,29 ,140 
604752a9861a02467a27c054 ,47 ,369 
604752a9861a02467a27c054 ,40 ,361 
604752a9861a02467a27c054 ,31 ,294 
604752a9861a02467a27c054 ,29 ,286 
604752a9861a02467a27c054 ,38 ,274 
604752a9861a02467a27c054 ,28 ,236 
604752a9861a02467a27c054 ,18 ,193 
604752a9861a02467a27c054 ,18 ,212 
604752a9861a02467a27c054 ,37 ,216 
604752a9861a02467a27c054 ,26 ,250 
604752a9861a02467a27c054 ,25 ,240 
604752a9861a02467a27c054 ,27 ,242 
604752a9861a02467a27c054 ,28 ,167 
604752a9861a02467a27c054 ,32 ,147 
604752a9861a02467a27c054 ,43 ,292 
604752a9861a02467a27c054 ,4 ,14 
604752a9861a02467a27c054 ,44 ,222 
604752a9861a02467a27c054 ,26 ,133 
604752a9861a02467a27c054 ,46 ,198 
604752a9861a02467a27c054 ,45 ,202 
604752a9861a02467a27c054 ,17 ,92 
604752a9861a02467a27c054 ,56 ,218 
604752a9861a02467a27c054 ,5 ,17 
604752a9861a02467a27c054 ,24 ,141 
604752a9861a02467a27c054 ,30 ,92 
604752a9861a02467a27c054 ,36 ,111 
604752a9861a02467a27c054 ,31 ,127 
604752a9861a02467a27c054 ,27 ,92 
604752a9861a02467a27c054 ,51 ,135 
604752a9861a02467a27c054 ,29 ,129 
604752a9861a02467a27c054 ,35 ,180 
604752a9861a02467a27c054 ,40 ,203 
604752a9861a02467a27c054 ,37 ,185 
604752a9861a02467a27c054 ,42 ,149 
604752a9861a02467a27c054 ,46 ,195 
604752a9861a02467a27c054 ,51 ,196 
604752a9861a02467a27c054 ,47 ,161 
604752a9861a02467a27c054 ,39 ,182 
604752a9861a02467a27c054 ,26 ,142 
604752a9861a02467a27c054 ,1 ,17 
604752a9861a02467a27c054 ,14 ,54 
604752a9861a02467a27c054 ,49 ,170 
604752a9861a02467a27c054 ,38 ,160 
604752a9861a02467a27c054 ,44 ,209 
604752a9861a02467a27c054 ,71 ,257 
604752a9861a02467a27c054 ,53 ,186 
604752a9861a02467a27c054 ,48 ,193 
604752a9861a02467a27c054 ,50 ,174 
604752a9861a02467a27c054 ,75 ,218 
604752a9861a02467a27c054 ,75 ,273 
604752a9861a02467a27c054 ,66 ,300 
604752a9861a02467a27c054 ,83 ,289 
604752a9861a02467a27c054 ,66 ,249 
604752a9861a02467a27c054 ,68 ,312 
604752a9861a02467a27c054 ,77 ,326 
604752a9861a02467a27c054 ,5 ,17 
604752a9861a02467a27c054 ,9 ,46 
604752a9861a02467a27c054 ,82 ,367 
604752a9861a02467a27c054 ,83 ,312 
604752a9861a02467a27c054 ,78 ,359 
604752a9861a02467a27c054 ,75 ,350 
604752a9861a02467a27c054 ,17 ,316 
604752a9861a02467a27c054 ,59 ,475 
604752a9861a02467a27c054 ,21 ,184 
604752a9861a02467a27c054 ,35 ,255 
604752a9861a02467a27c054 ,50 ,373 
604752a9861a02467a27c054 ,2 ,25 
604752a9861a02467a27c054 ,51 ,443 
604752a9861a02467a27c054 ,41 ,498 
604752a9861a02467a27c054 ,39 ,393 
604752a9861a02467a27c054 ,21 ,285 
604752a9861a02467a27c054 ,23 ,324 
604752a9861a02467a27c054 ,29 ,310 
604752a9861a02467a27c054 ,28 ,515 
604752a9861a02467a27c054 ,33 ,811 
604752a9861a02467a27c054 ,37 ,599 
604752a9861a02467a27c054 ,41 ,706 
604752a9861a02467a27c054 ,4 ,34 
604752a9861a02467a27c054 ,113 ,291 
604752a9861a02467a27c054 ,97 ,351 
604752a9861a02467a27c054 ,86 ,305 
604752a9861a02467a27c054 ,88 ,291 
604752a9861a02467a27c054 ,104 ,382 
604752a9861a02467a27c054 ,63 ,186 
604752a9861a02467a27c054 ,69 ,185 
604752a9861a02467a27c054 ,95 ,378 
604752a9861a02467a27c054 ,65 ,232 
604752a9861a02467a27c054 ,53 ,165 
604752a9861a02467a27c054 ,54 ,177 
604752a9861a02467a27c054 ,74 ,254 
604752a9861a02467a27c054 ,104 ,270 
604752a9861a02467a27c054 ,43 ,174 
604752a9861a02467a27c054 ,40 ,136 
604752a9861a02467a27c054 ,31 ,118 
604752a9861a02467a27c054 ,29 ,144 
604752a9861a02467a27c054 ,71 ,274 
604752a9861a02467a27c054 ,85 ,329 
604752a9861a02467a27c054 ,87 ,313 
604752a9861a02467a27c054 ,71 ,253 
604752a9861a02467a27c054 ,60 ,173 
604752a9861a02467a27c054 ,51 ,165 
604752a9861a02467a27c054 ,77 ,273 
604752a9861a02467a27c054 ,62 ,235 
604752a9861a02467a27c054 ,65 ,186 
604752a9861a02467a27c054 ,44 ,167 
604752a9861a02467a27c054 ,35 ,133 
604752a9861a02467a27c054 ,75 ,376 
604752a9861a02467a27c054 ,55 ,254 
604752a9861a02467a27c054 ,10 ,64 
604752a9861a02467a27c054 ,195 ,650 
604752a9861a02467a27c054 ,26 ,80 
604752a9861a02467a27c054 ,28 ,180 
604752a9861a02467a27c054 ,106 ,415 
604752a9861a02467a27c054 ,105 ,428 
604752a9861a02467a27c054 ,64 ,270 
604752a9861a02467a27c054 ,51 ,257 
604752a9861a02467a27c054 ,60 ,191 
604752a9861a02467a27c054 ,55 ,179 
604752a9861a02467a27c054 ,75 ,289 
604752a9861a02467a27c054 ,21 ,140 
604752a9861a02467a27c054 ,12 ,82 
604752a9861a02467a27c054 ,17 ,66 
604752a9861a02467a27c054 ,15 ,97 
604752a9861a02467a27c054 ,9 ,74 
604752a9861a02467a27c054 ,15 ,57 
604752a9861a02467a27c054 ,61 ,191 
604752a9861a02467a27c054 ,57 ,182 
604752a9861a02467a27c054 ,61 ,220 
604752a9861a02467a27c054 ,40 ,186 
604752a9861a02467a27c054 ,45 ,145 
604752a9861a02467a27c054 ,41 ,169 
604752a9861a02467a27c054 ,39 ,144 
604752a9861a02467a27c054 ,29 ,118 
604752a9861a02467a27c054 ,35 ,148 
604752a9861a02467a27c054 ,25 ,100 
604752a9861a02467a27c054 ,12 ,68 
604752a9861a02467a27c054 ,19 ,62 
604752a9861a02467a27c054 ,18 ,131 
604752a9861a02467a27c054 ,21 ,172 
604752a9861a02467a27c054 ,16 ,147 
604752a9861a02467a27c054 ,20 ,76 
604752a9861a02467a27c054 ,18 ,78 
604752a9861a02467a27c054 ,16 ,59 
604752a9861a02467a27c054 ,12 ,64 
604752a9861a02467a27c054 ,15 ,105 
604752a9861a02467a27c054 ,17 ,66 
604752a9861a02467a27c054 ,10 ,48 
604752a9861a02467a27c054 ,19 ,81 
604752a9861a02467a27c054 ,56 ,240 
604752a9861a02467a27c054 ,38 ,135 
604752a9861a02467a27c054 ,156 ,516 
604752a9861a02467a27c054 ,14 ,48 
604752a9861a02467a27c054 ,39 ,152 
604752a9861a02467a27c054 ,12 ,22 
604752a9861a02467a27c054 ,66 ,227 
604752a9861a02467a27c054 ,51 ,194 
604752a9861a02467a27c054 ,43 ,144 
604752a9861a02467a27c054 ,41 ,130 
604752a9861a02467a27c054 ,65 ,243 
604752a9861a02467a27c054 ,62 ,214 
604752a9861a02467a27c054 ,70 ,274 
604752a9861a02467a27c054 ,74 ,292 
604752a9861a02467a27c054 ,55 ,209 
604752a9861a02467a27c054 ,36 ,170 
604752a9861a02467a27c054 ,42 ,165 
604752a9861a02467a27c054 ,108 ,297 
604752a9861a02467a27c054 ,167 ,487 
604752a9861a02467a27c054 ,207 ,655 
604752a9861a02467a27c054 ,193 ,715 
604752a9861a02467a27c054 ,119 ,443 
604752a9861a02467a27c054 ,91 ,296 
604752a9861a02467a27c054 ,109 ,291 
604752a9861a02467a27c054 ,111 ,332 
604752a9861a02467a27c054 ,139 ,461 
604752a9861a02467a27c054 ,124 ,475 
604752a9861a02467a27c054 ,96 ,355 
604752a9861a02467a27c054 ,91 ,313 
604752a9861a02467a27c054 ,103 ,377 
604752a9861a02467a27c054 ,76 ,302 
604752a9861a02467a27c054 ,2 ,18 
604752a9861a02467a27c054 ,114 ,450 
604752a9861a02467a27c054 ,88 ,308 
604752a9861a02467a27c054 ,98 ,283 
604752a9861a02467a27c054 ,74 ,226 
604752a9861a02467a27c054 ,71 ,264 
604752a9861a02467a27c054 ,13 ,23 
604752a9861a02467a27c054 ,61 ,210 
604752a9861a02467a27c054 ,53 ,152 
604752a9861a02467a27c054 ,53 ,179 
604752a9861a02467a27c054 ,66 ,223 
604752a9861a02467a27c054 ,91 ,267 
604752a9861a02467a27c054 ,90 ,256 
604752a9861a02467a27c054 ,216 ,616 
604752a9861a02467a27c054 ,194 ,608 
604752a9861a02467a27c054 ,54 ,249 
60475eaac98ea30d727b7385 ,8 ,78 
60475eaac98ea30d727b7385 ,7 ,113 
60475eaac98ea30d727b7385 ,9 ,71 
60475eaac98ea30d727b7385 ,10 ,163 
60475eaac98ea30d727b7385 ,10 ,149 
60475eaac98ea30d727b7385 ,10 ,117 
60475eaac98ea30d727b7385 ,6 ,70 
60475eaac98ea30d727b7385 ,7 ,57 
60475eaac98ea30d727b7385 ,10 ,164 
60475eaac98ea30d727b7385 ,8 ,112 
60475eaac98ea30d727b7385 ,6 ,82 
60475eaac98ea30d727b7385 ,8 ,109 
60475eaac98ea30d727b7385 ,10 ,100 
60475eaac98ea30d727b7385 ,14 ,130 
60475eaac98ea30d727b7385 ,10 ,126 
60475eaac98ea30d727b7385 ,8 ,120 
60475eaac98ea30d727b7385 ,12 ,91 
60475eaac98ea30d727b7385 ,12 ,138 
60475eaac98ea30d727b7385 ,13 ,81 
60475eaac98ea30d727b7385 ,11 ,97 
60475eaac98ea30d727b7385 ,12 ,68 
60475eaac98ea30d727b7385 ,9 ,87 
60475eaac98ea30d727b7385 ,10 ,123 
60475eaac98ea30d727b7385 ,7 ,128 
60475eaac98ea30d727b7385 ,9 ,90 
60475eaac98ea30d727b7385 ,8 ,59 
60475eaac98ea30d727b7385 ,8 ,88 
60475eaac98ea30d727b7385 ,13 ,104 
60475eaac98ea30d727b7385 ,15 ,104 
60475eaac98ea30d727b7385 ,10 ,99 
60475eaac98ea30d727b7385 ,11 ,120 
60475eaac98ea30d727b7385 ,8 ,127 
60475eaac98ea30d727b7385 ,9 ,83 
60475eaac98ea30d727b7385 ,11 ,83 
60475eaac98ea30d727b7385 ,9 ,83 
60475eaac98ea30d727b7385 ,6 ,112 
60475eaac98ea30d727b7385 ,0 ,8 
60475eaac98ea30d727b7385 ,2 ,26 
60475eaac98ea30d727b7385 ,10 ,87 
60475eaac98ea30d727b7385 ,7 ,101 
60475eaac98ea30d727b7385 ,4 ,106 
60475eaac98ea30d727b7385 ,8 ,194 
60475eaac98ea30d727b7385 ,8 ,186 
60475eaac98ea30d727b7385 ,8 ,85 
60475eaac98ea30d727b7385 ,12 ,49 
60475eaac98ea30d727b7385 ,6 ,99 
60475eaac98ea30d727b7385 ,5 ,84 
60475eaac98ea30d727b7385 ,8 ,98 
60475eaac98ea30d727b7385 ,8 ,123 
60475eaac98ea30d727b7385 ,8 ,123 
60475eaac98ea30d727b7385 ,19 ,70 
60475eaac98ea30d727b7385 ,10 ,121 
60475eaac98ea30d727b7385 ,14 ,133 
60475eaac98ea30d727b7385 ,11 ,143 
60475eaac98ea30d727b7385 ,10 ,79 
60475eaac98ea30d727b7385 ,10 ,117 
60475eaac98ea30d727b7385 ,11 ,148 
60475eaac98ea30d727b7385 ,7 ,85 
6083bd8472c70c3d1869bc68 ,5 ,67 
6083bd8472c70c3d1869bc68 ,10 ,395 
6083bd8472c70c3d1869bc68 ,22 ,567 
6083bd8472c70c3d1869bc68 ,1 ,65 
6083bd8472c70c3d1869bc68 ,52 ,147 
6083bd8472c70c3d1869bc68 ,50 ,97 
6083bd8472c70c3d1869bc68 ,21 ,55 
6083bd8472c70c3d1869bc68 ,49 ,140 
6083bd8472c70c3d1869bc68 ,21 ,88 
6083bd8472c70c3d1869bc68 ,33 ,108 
6083bd8472c70c3d1869bc68 ,24 ,103 
6083bd8472c70c3d1869bc68 ,46 ,169 
6083bd8472c70c3d1869bc68 ,2 ,4 
6083bd8472c70c3d1869bc68 ,54 ,131 
6083bd8472c70c3d1869bc68 ,28 ,102 
6083bd8472c70c3d1869bc68 ,26 ,148 
6083bd8472c70c3d1869bc68 ,41 ,229 
6083bd8472c70c3d1869bc68 ,26 ,206 
6083bd8472c70c3d1869bc68 ,41 ,246 
6083bd8472c70c3d1869bc68 ,32 ,193 
6083bd8472c70c3d1869bc68 ,46 ,234 
6083bd8472c70c3d1869bc68 ,3 ,7 
6083bd8472c70c3d1869bc68 ,26 ,80 
6083bd8472c70c3d1869bc68 ,24 ,119 
6083bd8472c70c3d1869bc68 ,29 ,126 
6083bd8472c70c3d1869bc68 ,24 ,150 
6083bd8472c70c3d1869bc68 ,9 ,67 
6083bd8472c70c3d1869bc68 ,22 ,131 
6083bd8472c70c3d1869bc68 ,22 ,93 
6083bd8472c70c3d1869bc68 ,18 ,114 
6083bd8472c70c3d1869bc68 ,17 ,137 
6083bd8472c70c3d1869bc68 ,16 ,137 
6083bd8472c70c3d1869bc68 ,39 ,178 
6083bd8472c70c3d1869bc68 ,35 ,174 
6083bd8472c70c3d1869bc68 ,20 ,222 
6083bd8472c70c3d1869bc68 ,32 ,130 
6083bd8472c70c3d1869bc68 ,28 ,127 
6083bd8472c70c3d1869bc68 ,51 ,155 
6083bd8472c70c3d1869bc68 ,22 ,101 
6083bd8472c70c3d1869bc68 ,27 ,105 
6083bd8472c70c3d1869bc68 ,30 ,149 
6083bd8472c70c3d1869bc68 ,33 ,181 
6083bd8472c70c3d1869bc68 ,29 ,160 
6083bd8472c70c3d1869bc68 ,28 ,132 
6083bd8472c70c3d1869bc68 ,18 ,97 
6083bd8472c70c3d1869bc68 ,19 ,127 
6083bd8472c70c3d1869bc68 ,19 ,74 
6083bd8472c70c3d1869bc68 ,33 ,167 
6083bd8472c70c3d1869bc68 ,27 ,136 
6083bd8472c70c3d1869bc68 ,33 ,200 
6083bd8472c70c3d1869bc68 ,23 ,93 
6083bd8472c70c3d1869bc68 ,26 ,85 
6083bd8472c70c3d1869bc68 ,27 ,186 
6083bd8472c70c3d1869bc68 ,29 ,136 
6083bd8472c70c3d1869bc68 ,36 ,148 
6083bd8472c70c3d1869bc68 ,39 ,91 
6083bd8472c70c3d1869bc68 ,3 ,9 
6083bd8472c70c3d1869bc68 ,42 ,80 
6083bd8472c70c3d1869bc68 ,37 ,58 
6083bd8472c70c3d1869bc68 ,67 ,135 
6083bd8472c70c3d1869bc68 ,40 ,108 
6083bd8472c70c3d1869bc68 ,38 ,132 
6083bd8472c70c3d1869bc68 ,22 ,69 
6083bd8472c70c3d1869bc68 ,21 ,79 
6083bd8472c70c3d1869bc68 ,65 ,152 
6083bd8472c70c3d1869bc68 ,44 ,121 
6083bd8472c70c3d1869bc68 ,34 ,77 
6083bd8472c70c3d1869bc68 ,43 ,80 
6083bd8472c70c3d1869bc68 ,31 ,79 
